"4.000000E+02","2.100000E+04"
"4.000000E+01","9.000000E+01"
"1.000000E+03","1.500000E+04"
"1.000000E+01","7.000000E+01"
"1.000000E+00","4.000000E+00"
"1.000000E+01","4.000000E+01"
"-4.750000E-01","2.291000E+00"
"-1.811000E+00","7.730000E-01"
