"3.320352E+00","-2.227000E-01","3.741690E-01","8.712000E-02","-1.933900E-01","9.394500E-02","2.468520E-01"
"3.161831E+00","-4.051000E-01","-2.004100E-01","5.290200E-02","2.220810E-01","2.181630E-01","9.370190E-01"
"1.161830E-01","5.739800E-02","2.307890E-01","1.109010E-01","-9.771000E-02","-9.321000E-02","4.286090E-01"
"7.068800E-02","8.881400E-02","-2.803100E-01","-8.284000E-02","4.123900E-02","-1.429000E-02","-1.420050E+00"
"-3.293430E+00","2.185870E-01","-3.646300E-01","-8.451000E-02","1.925880E-01","-9.307000E-02","-2.633400E-01"
"5.938580E-01","-3.737000E-02","3.219230E-01","-1.305500E-01","-3.303500E-01","1.149280E-01","2.894500E-01"
"-8.769000E-02","-1.134900E-01","3.648810E-01","1.055770E-01","-4.314000E-02","1.787300E-02","1.070737E+00"
"-7.706100E-01","-1.295700E-01","2.983730E-01","1.265770E-01","1.031300E-01","1.210600E-02","-8.932000E-02"
"-1.050500E-01","6.825800E-02","3.744830E-01","-9.675000E-02","-1.588900E-01","1.002700E-02","1.693840E-01"
"2.823200E-02","3.039500E-02","1.674520E-01","-4.511000E-02","-1.840000E-02","3.284000E-03","1.182288E+00"
"-6.745400E-01","-1.288000E-01","3.197140E-01","1.225930E-01","8.795900E-02","1.422700E-02","-1.718100E-01"
"1.248140E-01","5.682100E-02","2.346000E-01","1.088540E-01","-7.526000E-02","-9.297000E-02","4.259740E-01"
"2.321180E-01","3.784360E-01","-2.310640E+00","-4.877700E-01","5.946890E-01","-4.960000E-03","-1.341210E+00"
"-2.613160E+00","2.010250E-01","7.579000E-03","-5.624000E-02","5.258800E-02","-9.707000E-02","-2.816970E+00"
"8.614810E-01","1.305040E-01","-2.814000E-01","-1.310000E-01","-1.188600E-01","-9.840000E-03","1.736000E-02"
