"2.632329E+02","-1.000000E+01","1.342043E+00","1.675191E-05","2.324902E-02","1.005834E+03","7.247460E-01"
"2.647740E+02","-8.467865E+00","1.334244E+00","1.682987E-05","2.336605E-02","1.005846E+03","7.244809E-01"
"2.663150E+02","-6.935750E+00","1.326536E+00","1.690766E-05","2.348287E-02","1.005860E+03","7.242187E-01"
"2.678561E+02","-5.403658E+00","1.318917E+00","1.698526E-05","2.359946E-02","1.005875E+03","7.239595E-01"
"2.693972E+02","-3.871590E+00","1.311385E+00","1.706269E-05","2.371585E-02","1.005893E+03","7.237033E-01"
"2.709383E+02","-2.339551E+00","1.303939E+00","1.713994E-05","2.383202E-02","1.005912E+03","7.234499E-01"
"2.724794E+02","-8.075420E-01","1.296577E+00","1.721701E-05","2.394797E-02","1.005933E+03","7.231995E-01"
"2.740204E+02","7.244334E-01","1.289299E+00","1.729391E-05","2.406372E-02","1.005956E+03","7.229519E-01"
"2.755615E+02","2.256373E+00","1.282102E+00","1.737063E-05","2.417925E-02","1.005981E+03","7.227071E-01"
"2.771026E+02","3.788273E+00","1.274986E+00","1.744718E-05","2.429457E-02","1.006007E+03","7.224652E-01"
"2.786437E+02","5.320131E+00","1.267949E+00","1.752355E-05","2.440969E-02","1.006035E+03","7.222262E-01"
"2.801848E+02","6.851945E+00","1.260989E+00","1.759975E-05","2.452459E-02","1.006066E+03","7.219899E-01"
"2.817259E+02","8.383711E+00","1.254106E+00","1.767578E-05","2.463929E-02","1.006098E+03","7.217563E-01"
"2.832669E+02","9.915428E+00","1.247298E+00","1.775164E-05","2.475378E-02","1.006131E+03","7.215255E-01"
"2.848080E+02","1.144709E+01","1.240564E+00","1.782733E-05","2.486807E-02","1.006167E+03","7.212975E-01"
"2.863491E+02","1.297870E+01","1.233903E+00","1.790285E-05","2.498215E-02","1.006205E+03","7.210722E-01"
"2.878902E+02","1.451025E+01","1.227313E+00","1.797820E-05","2.509603E-02","1.006244E+03","7.208495E-01"
"2.894313E+02","1.604174E+01","1.220794E+00","1.805339E-05","2.520970E-02","1.006285E+03","7.206296E-01"
"2.909723E+02","1.757316E+01","1.214345E+00","1.812841E-05","2.532317E-02","1.006328E+03","7.204123E-01"
"2.925134E+02","1.910452E+01","1.207963E+00","1.820326E-05","2.543645E-02","1.006373E+03","7.201976E-01"
"2.940545E+02","2.063580E+01","1.201649E+00","1.827794E-05","2.554952E-02","1.006420E+03","7.199856E-01"
"2.955956E+02","2.216702E+01","1.195401E+00","1.835247E-05","2.566239E-02","1.006468E+03","7.197762E-01"
"2.971367E+02","2.369816E+01","1.189218E+00","1.842683E-05","2.577506E-02","1.006519E+03","7.195694E-01"
"2.986778E+02","2.522922E+01","1.183099E+00","1.850102E-05","2.588754E-02","1.006571E+03","7.193652E-01"
"3.002188E+02","2.676020E+01","1.177043E+00","1.857506E-05","2.599982E-02","1.006625E+03","7.191636E-01"
"3.017599E+02","2.829110E+01","1.171050E+00","1.864893E-05","2.611190E-02","1.006681E+03","7.189645E-01"
"3.033010E+02","2.982191E+01","1.165118E+00","1.872264E-05","2.622379E-02","1.006739E+03","7.187680E-01"
"3.048421E+02","3.135263E+01","1.159246E+00","1.879620E-05","2.633549E-02","1.006799E+03","7.185740E-01"
"3.063832E+02","3.288325E+01","1.153433E+00","1.886959E-05","2.644699E-02","1.006861E+03","7.183826E-01"
"3.079242E+02","3.441379E+01","1.147679E+00","1.894283E-05","2.655830E-02","1.006925E+03","7.181936E-01"
"3.094653E+02","3.594422E+01","1.141983E+00","1.901591E-05","2.666941E-02","1.006990E+03","7.180072E-01"
"3.110064E+02","3.747456E+01","1.136343E+00","1.908883E-05","2.678034E-02","1.007057E+03","7.178232E-01"
"3.125475E+02","3.900478E+01","1.130759E+00","1.916160E-05","2.689108E-02","1.007127E+03","7.176417E-01"
"3.140886E+02","4.053491E+01","1.125231E+00","1.923421E-05","2.700162E-02","1.007198E+03","7.174626E-01"
"3.156297E+02","4.206492E+01","1.119757E+00","1.930667E-05","2.711198E-02","1.007271E+03","7.172860E-01"
"3.171707E+02","4.359482E+01","1.114336E+00","1.937897E-05","2.722215E-02","1.007346E+03","7.171119E-01"
"3.187118E+02","4.512461E+01","1.108968E+00","1.945112E-05","2.733213E-02","1.007423E+03","7.169401E-01"
"3.202529E+02","4.665427E+01","1.103652E+00","1.952312E-05","2.744193E-02","1.007502E+03","7.167708E-01"
"3.217940E+02","4.818382E+01","1.098387E+00","1.959496E-05","2.755154E-02","1.007583E+03","7.166039E-01"
"3.233351E+02","4.971324E+01","1.093173E+00","1.966666E-05","2.766097E-02","1.007665E+03","7.164394E-01"
"3.248761E+02","5.124254E+01","1.088009E+00","1.973821E-05","2.777022E-02","1.007750E+03","7.162772E-01"
"3.264172E+02","5.277170E+01","1.082894E+00","1.980960E-05","2.787928E-02","1.007836E+03","7.161174E-01"
"3.279583E+02","5.430074E+01","1.077827E+00","1.988085E-05","2.798816E-02","1.007925E+03","7.159600E-01"
"3.294994E+02","5.582963E+01","1.072808E+00","1.995195E-05","2.809685E-02","1.008015E+03","7.158049E-01"
"3.310405E+02","5.735839E+01","1.067836E+00","2.002290E-05","2.820537E-02","1.008108E+03","7.156522E-01"
"3.325816E+02","5.888701E+01","1.062910E+00","2.009370E-05","2.831371E-02","1.008202E+03","7.155018E-01"
"3.341226E+02","6.041548E+01","1.058030E+00","2.016436E-05","2.842186E-02","1.008298E+03","7.153537E-01"
"3.356637E+02","6.194380E+01","1.053196E+00","2.023487E-05","2.852984E-02","1.008396E+03","7.152079E-01"
"3.372048E+02","6.347198E+01","1.048406E+00","2.030524E-05","2.863764E-02","1.008496E+03","7.150644E-01"
