"4.234367E+02","5.000000E+01","6.627165E+01","1.291680E-05","1.673429E-02","1.246058E+03","9.618025E-01"
"4.248003E+02","5.110058E+01","6.565961E+01","1.296348E-05","1.677825E-02","1.232172E+03","9.520200E-01"
"4.261639E+02","5.221308E+01","6.506354E+01","1.301066E-05","1.682601E-02","1.219462E+03","9.429455E-01"
"4.275275E+02","5.333675E+01","6.448278E+01","1.305830E-05","1.687723E-02","1.207815E+03","9.345144E-01"
"4.288912E+02","5.447084E+01","6.391669E+01","1.310637E-05","1.693163E-02","1.197129E+03","9.266687E-01"
"4.302548E+02","5.561467E+01","6.336470E+01","1.315481E-05","1.698897E-02","1.187316E+03","9.193564E-01"
"4.316184E+02","5.676760E+01","6.282623E+01","1.320361E-05","1.704901E-02","1.178294E+03","9.125307E-01"
"4.329820E+02","5.792903E+01","6.230076E+01","1.325273E-05","1.711154E-02","1.169994E+03","9.061494E-01"
"4.343456E+02","5.909839E+01","6.178778E+01","1.330214E-05","1.717637E-02","1.162349E+03","9.001747E-01"
"4.357092E+02","6.027517E+01","6.128681E+01","1.335181E-05","1.724334E-02","1.155305E+03","8.945722E-01"
"4.370728E+02","6.145885E+01","6.079739E+01","1.340173E-05","1.731228E-02","1.148808E+03","8.893113E-01"
"4.384365E+02","6.264898E+01","6.031910E+01","1.345185E-05","1.738306E-02","1.142813E+03","8.843642E-01"
"4.398001E+02","6.384513E+01","5.985153E+01","1.350217E-05","1.745554E-02","1.137279E+03","8.797057E-01"
"4.411637E+02","6.504688E+01","5.939428E+01","1.355266E-05","1.752960E-02","1.132168E+03","8.753131E-01"
"4.425273E+02","6.625386E+01","5.894698E+01","1.360331E-05","1.760514E-02","1.127446E+03","8.711660E-01"
"4.438909E+02","6.746571E+01","5.850928E+01","1.365410E-05","1.768206E-02","1.123084E+03","8.672458E-01"
"4.452545E+02","6.868209E+01","5.808085E+01","1.370500E-05","1.776026E-02","1.119053E+03","8.635356E-01"
"4.466182E+02","6.990269E+01","5.766136E+01","1.375602E-05","1.783966E-02","1.115328E+03","8.600202E-01"
"4.479818E+02","7.112722E+01","5.725051E+01","1.380713E-05","1.792019E-02","1.111887E+03","8.566857E-01"
"4.493454E+02","7.235540E+01","5.684800E+01","1.385832E-05","1.800176E-02","1.108710E+03","8.535195E-01"
"4.507090E+02","7.358696E+01","5.645356E+01","1.390958E-05","1.808431E-02","1.105777E+03","8.505102E-01"
"4.520726E+02","7.482166E+01","5.606693E+01","1.396091E-05","1.816779E-02","1.103071E+03","8.476471E-01"
"4.534362E+02","7.605928E+01","5.568785E+01","1.401228E-05","1.825213E-02","1.100578E+03","8.449209E-01"
"4.547998E+02","7.729959E+01","5.531607E+01","1.406369E-05","1.833727E-02","1.098283E+03","8.423228E-01"
"4.561635E+02","7.854239E+01","5.495136E+01","1.411513E-05","1.842318E-02","1.096172E+03","8.398447E-01"
"4.575271E+02","7.978748E+01","5.459352E+01","1.416659E-05","1.850979E-02","1.094234E+03","8.374794E-01"
"4.588907E+02","8.103469E+01","5.424231E+01","1.421807E-05","1.859708E-02","1.092459E+03","8.352202E-01"
"4.602543E+02","8.228384E+01","5.389754E+01","1.426956E-05","1.868499E-02","1.090835E+03","8.330609E-01"
"4.616179E+02","8.353477E+01","5.355901E+01","1.432105E-05","1.877349E-02","1.089354E+03","8.309958E-01"
"4.629815E+02","8.478732E+01","5.322654E+01","1.437254E-05","1.886255E-02","1.088008E+03","8.290198E-01"
"4.643451E+02","8.604135E+01","5.289994E+01","1.442401E-05","1.895213E-02","1.086787E+03","8.271278E-01"
"4.657088E+02","8.729672E+01","5.257906E+01","1.447547E-05","1.904219E-02","1.085686E+03","8.253156E-01"
"4.670724E+02","8.855329E+01","5.226371E+01","1.452691E-05","1.913272E-02","1.084698E+03","8.235790E-01"
"4.684360E+02","8.981095E+01","5.195375E+01","1.457833E-05","1.922368E-02","1.083815E+03","8.219141E-01"
"4.697996E+02","9.106958E+01","5.164901E+01","1.462972E-05","1.931504E-02","1.083033E+03","8.203174E-01"
"4.711632E+02","9.232906E+01","5.134936E+01","1.468107E-05","1.940679E-02","1.082346E+03","8.187856E-01"
"4.725268E+02","9.358928E+01","5.105466E+01","1.473239E-05","1.949889E-02","1.081749E+03","8.173157E-01"
"4.738904E+02","9.485015E+01","5.076476E+01","1.478367E-05","1.959133E-02","1.081238E+03","8.159046E-01"
"4.752541E+02","9.611157E+01","5.047954E+01","1.483490E-05","1.968409E-02","1.080807E+03","8.145499E-01"
"4.766177E+02","9.737345E+01","5.019887E+01","1.488609E-05","1.977713E-02","1.080454E+03","8.132489E-01"
"4.779813E+02","9.863569E+01","4.992264E+01","1.493723E-05","1.987046E-02","1.080174E+03","8.119993E-01"
"4.793449E+02","9.989823E+01","4.965073E+01","1.498832E-05","1.996405E-02","1.079963E+03","8.107990E-01"
"4.807085E+02","1.011610E+02","4.938301E+01","1.503935E-05","2.005787E-02","1.079819E+03","8.096458E-01"
"4.820721E+02","1.024238E+02","4.911940E+01","1.509032E-05","2.015193E-02","1.079738E+03","8.085378E-01"
"4.834357E+02","1.036868E+02","4.885978E+01","1.514124E-05","2.024619E-02","1.079717E+03","8.074732E-01"
"4.847994E+02","1.049497E+02","4.860405E+01","1.519209E-05","2.034066E-02","1.079754E+03","8.064503E-01"
"4.861630E+02","1.062125E+02","4.835211E+01","1.524289E-05","2.043530E-02","1.079846E+03","8.054675E-01"
"4.875266E+02","1.074752E+02","4.810387E+01","1.529361E-05","2.053012E-02","1.079990E+03","8.045231E-01"
"4.888902E+02","1.087377E+02","4.785925E+01","1.534428E-05","2.062510E-02","1.080185E+03","8.036158E-01"
"4.902538E+02","1.100000E+02","4.761815E+01","1.539487E-05","2.072022E-02","1.080427E+03","8.027442E-01"
