"4.764575E+01","-1.721090E+00","6.080275E+01","7.300116E+02","5.093601E+01","-6.371000E-01","2.982725E+02","-3.916860E+02","4.506907E+00","-3.793570E+01","2.257488E+02","-6.194000E+01","-2.613200E-01","-2.750650E+02","-1.738360E+02","1.812841E+02"
"-6.923240E+01","1.520344E+00","6.138748E+00","-5.797490E+02","-7.301330E+01","-8.151300E-01","-2.359170E+02","3.517438E+02","-9.594170E+00","8.074565E+01","-1.971520E+02","-6.085360E+00","5.853390E-01","2.557466E+02","1.601844E+02","-1.475390E+02"
